Player Tag,ID,Level,Arena,Total Exp Points,Trophies,Max Trophies,Donations,Donations Received,Total Donations,Donation Ratio,Role,Clan Cards Collected,Total Games,Wins,Win Rate,Losses,Loss Rate
#Q0JL8JJL2,HUGO,7,Arena 8,0,2300,2371,0,0,54,0.375,,0,144,93,0.65,50,0.35
#Y0UJGJGCY,Кирилл Присакар,2,Arena 1,0,0,0,0,0,0,0.0,member,0,2,0,0.0,1,0.5
#JVYPY,wborism,10,Arena 14,0,4746,5001,0,0,5199,4.420918367346939,,900,1176,512,0.44,387,0.33
#CR0L9Q2Q2,raul,9,Arena 11,0,3660,3768,0,0,192,0.34594594594594597,,0,555,295,0.53,259,0.47
#PGY90G0JY,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#9LV88Y,Benny,55,Arena 19,842018,7178,7178,168,0,257995,13.806121902927169,member,175038,18687,4557,0.24,3764,0.2
#9U80JG08R,yego,4,Arena 2,0,493,493,0,0,0,0.0,member,0,75,18,0.24,6,0.08
#L02R8G,rives,13,Arena 14,0,4952,5863,0,0,92297,3.826575456053068,,50687,24120,11390,0.47,10290,0.43
#LJ28YV2VV,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#GRR99,cowwz,5,Arena 3,0,825,916,0,0,114,0.8769230769230769,leader,0,130,61,0.47,60,0.46
#PRJRQVG,Maximilliaan,10,Arena 13,36497,4257,4257,0,0,7349,8.360637087599544,,29490,879,371,0.42,218,0.25
#89Y9990,САИД,39,Arena 15,139365,5313,5379,0,0,53815,11.982854598085058,member,26830,4491,2129,0.47,1651,0.37
#R2P92Y2U2,lele,6,Arena 5,0,1300,1387,0,0,27,0.3375,,0,80,50,0.62,29,0.36
#PCVYVJCRU,kazanan. sert.,2,Arena 1,0,0,0,0,0,0,0.0,,0,2,0,0.0,2,1.0
#J02RG00QJ,mikey,6,Arena 5,0,1341,1401,0,0,42,0.23333333333333334,,0,180,66,0.37,113,0.63
#V8UCJ89U,SavageGizmo270,28,Arena 12,28645,3821,4317,0,0,4495,2.3484848484848486,member,430,1914,783,0.41,935,0.49
#9QUPP8JUY,faiz gq0am,3,Arena 2,0,407,431,0,0,15,0.234375,member,0,64,21,0.33,33,0.52
#QQP0L29YQ,AMIR,7,Arena 5,0,1467,1513,0,0,51,0.3722627737226277,,0,137,88,0.64,48,0.35
#YV8RVYUCU,naty,9,Arena 8,0,2463,2508,0,0,141,0.373015873015873,,0,378,224,0.59,152,0.4
#PUQLUCC,Neal,10,Arena 14,0,4723,4998,0,0,21660,7.290474587680915,,8295,2971,1006,0.34,873,0.29
#C9VLLR,Mironga*-*,10,Arena 9,0,2841,2841,0,0,842,0.1925451635033158,member,0,4373,407,0.09,236,0.05
#UGYV0G8,LUFFY,6,Arena 5,0,1573,1589,0,0,96,0.6486486486486487,leader,0,148,78,0.53,41,0.28
#PVJLRRJPU,i am not so goo,6,Arena 5,0,1316,1333,0,0,28,0.14736842105263157,member,0,190,75,0.39,63,0.33
#CU88CJJLC,sofia,7,Arena 7,0,2056,2149,0,0,93,0.29153605015673983,,0,319,151,0.47,167,0.52
#UJUJPPJJR,chemidk,2,Arena 1,63,262,274,0,0,0,0.0,,0,10,9,0.9,1,0.1
#Q90RPJG90,carol,7,Arena 7,0,2007,2129,0,0,59,0.32065217391304346,,0,184,99,0.54,84,0.46
#U82PP,HarryDotWilson,22,Arena 7,9351,2141,2249,0,0,2460,6.525198938992043,,0,377,169,0.45,151,0.4
#GR02PQVGQ,gabriele,8,Arena 11,0,3342,3462,0,0,102,0.36042402826855124,,0,283,168,0.59,114,0.4
#9LJRL89CQ,arfat,2,Arena 1,0,0,0,0,0,0,0.0,,0,1,0,0.0,0,0.0
#PU9CURPRR,Marvin,7,Arena 6,0,1654,1731,0,0,87,0.30526315789473685,,0,285,138,0.48,146,0.51
#22YQR,fatimka❤️,9,Arena 8,0,2404,2456,0,0,5398,1.8665283540802213,,0,2892,1288,0.45,1348,0.47
#J2RPYG22G,hugo,8,Arena 9,0,2805,2837,0,0,96,0.34782608695652173,,0,276,153,0.55,122,0.44
#CU0RR8U8Y,yrj,1,Arena 1,16,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#GU2CGGC,BergAmeise,36,Arena 12,101514,4004,4260,0,0,39186,5.951701093560146,,5040,6584,2586,0.39,2104,0.32
#LUVCGGQUR,walid Guiraa,3,Arena 1,0,98,117,0,0,0,0.0,member,0,22,5,0.23,17,0.77
#QLQPYCL09,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#9QQJC282Y,bastian,2,Arena 1,0,60,60,0,0,0,0.0,member,0,5,2,0.4,1,0.2
#QUR0VV,MJ,10,Arena 15,0,4233,4242,0,0,10475,1.9167429094236048,,2170,5465,2517,0.46,2464,0.45
#9P2GYQ,dedsec,4,Arena 2,0,512,512,0,0,6,0.1111111111111111,,0,54,25,0.46,28,0.52
#GCQC2YPJ9,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#VVJY0,steveooo,12,Arena 15,86796,5041,5606,0,0,5413,2.0235514018691587,,0,2675,1049,0.39,1074,0.4
#YC8YP8V2Q,Elijah,8,Arena 8,0,2300,2315,0,0,87,0.29292929292929293,,0,297,134,0.45,162,0.55
#VVCV2Y,ASDsmoke,9,Arena 9,0,2873,3056,0,0,4148,4.3029045643153525,,7759,964,454,0.47,374,0.39
#CQCC8LY0R,Agustin,7,Arena 6,0,1847,1992,0,0,59,0.3072916666666667,,0,192,100,0.52,91,0.47
#UPYU2PRJY,vijay,7,Arena 5,0,1451,1571,0,0,63,0.4117647058823529,,0,153,106,0.69,46,0.3
#8LJ89C,Eris 23,43,Arena 17,249899,6438,6438,0,0,89611,9.352014193279064,member,237324,9582,3359,0.35,2551,0.27
#9L8R0RU92,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#V2U020QY2,kaio,2,Arena 1,64,142,149,0,0,0,0.0,,0,6,5,0.83,1,0.17
#VL0LLCG,ABYSS,9,Arena 9,0,2886,3036,0,0,4288,2.4267119411431803,,0,1767,702,0.4,679,0.38
#Q2R8L2PR2,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#QLGGPYPP0,ana,2,Arena 1,0,82,100,0,0,0,0.0,,0,23,3,0.13,19,0.83
#2JPPUL80,Toxic__Daedreon,31,Arena 15,49057,5191,5383,0,0,11348,2.700618752974774,leader,0,4202,1860,0.44,1724,0.41
#LPLG88,lillois25,28,Arena 12,27407,3848,4633,0,0,4190,2.1721099015033696,,560,1929,732,0.38,1022,0.53
#PQGC9QJ9C,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#GQ90VVGQ,arturik,6,Arena 3,0,934,1061,0,0,34,0.23776223776223776,leader,0,143,65,0.45,66,0.46
#2UPLY,iCs_Leo,30,Arena 14,44146,4800,4813,0,0,12655,3.7585387585387586,,2240,3367,1548,0.46,1619,0.48
#CCQUCPJ20,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#P0Q8920U0,Abishe007,5,Arena 2,0,494,501,0,0,23,0.23232323232323232,member,0,99,25,0.25,22,0.22
#VCQJVV9,DenLilleLort,5,Arena 4,0,1227,1354,0,0,1,0.010101010101010102,,0,99,59,0.6,36,0.36
#J9LCU,GANDOFF,6,Arena 5,947,1396,1448,0,0,32,0.17204301075268819,,0,186,104,0.56,77,0.41
#C9CURPQGC,Steve,2,Arena 1,0,120,126,0,0,0,0.0,,0,13,7,0.54,5,0.38
#PRRGPC2LP,Eric,6,Arena 4,0,1000,1022,0,0,36,0.3302752293577982,,0,109,62,0.57,45,0.41
#C2QQ2QU2,Principe,19,Arena 4,4584,1093,1122,0,0,54,0.1888111888111888,,0,286,96,0.34,83,0.29
#Q8U09GG8J,Tom,10,Arena 12,0,3673,3761,0,0,315,0.3629032258064516,,0,868,472,0.54,395,0.46
#9C8G9QY0R,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#CVR92GQ,alvarovaldees,40,Arena 16,165264,5823,5885,0,0,17256,3.4292527821939585,member,17120,5032,2054,0.41,2198,0.44
#8PLL9QCU0,thug for Life,8,Arena 9,0,2787,2874,0,0,2247,10.35483870967742,,0,217,147,0.68,63,0.29
#P2JPYP,mdog1125,10,Arena 8,23165,2491,2491,0,0,11683,11.801010101010101,member,0,990,381,0.38,299,0.3
#98VQJ0L,The-Destroyer95,36,Arena 12,108629,3973,4258,0,0,45736,14.203726708074534,,1640,3220,1217,0.38,1163,0.36
#8PQGRLC0C,Aldrin,32,Arena 15,58760,5225,5319,0,0,7110,2.1809815950920246,,26285,3260,1081,0.33,1117,0.34
#9JVJCVP2L,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#GU9C2C88Y,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#QPQPCG,tito op,53,Arena 20,633584,7617,7619,0,0,27816,1.2991452991452992,member,0,21411,9168,0.43,8455,0.39
#G8LG9VCC0,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#VUCR9Y,pocolocodes,34,Arena 14,83325,4748,4748,0,0,11852,7.869853917662683,member,0,1506,528,0.35,632,0.42
#LCQ2J2P,pootchiedoo2,34,Arena 15,73823,5060,5416,0,0,10162,2.9184376794945432,,6320,3482,1475,0.42,1640,0.47
#YPGUYQLVR,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#QR08RCRQR,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#2QP9J2J02,ona,5,Arena 4,0,1085,1116,0,0,28,0.358974358974359,leader,0,78,48,0.62,29,0.37
#RVVU8JYCU,ingrid,8,Arena 8,0,2455,2572,0,0,135,0.2694610778443114,,0,501,197,0.39,303,0.6
#9UYLY29YR,guilherme,2,Arena 1,0,30,30,0,0,0,0.0,,0,5,1,0.2,3,0.6
#QJLRPPRVJ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#RYY2L,el pallo,33,Arena 15,67089,5078,5205,0,0,19861,6.771564950562564,,1429,2933,1297,0.44,1262,0.43
#RCRVLC9R2,Destroyer,7,Arena 7,0,2209,2237,0,0,63,0.2916666666666667,,0,216,96,0.44,119,0.55
#C8GPUVVRU,camila,2,Arena 1,45,80,87,0,0,0,0.0,,0,9,3,0.33,5,0.56
#8RC8PRC,im really huge,9,Arena 11,0,3469,3586,0,0,6437,3.7424418604651164,,6710,1720,643,0.37,622,0.36
#9VPJ8C,dani25,10,Arena 12,0,4073,4715,0,0,4737,1.708258204111071,,7500,2773,1117,0.4,1148,0.41
#R9PUY22Y9,rian,8,Arena 10,0,3150,3270,0,0,102,0.3893129770992366,,0,262,168,0.64,93,0.35
#C9YJG9Y,RENNAN WILLIAM,30,Arena 13,45405,4453,4533,0,0,15768,5.866071428571429,,1615,2688,1083,0.4,1140,0.42
#C0U2VRGVL,Razvan,9,Arena 10,0,3063,3153,0,0,264,0.3424124513618677,,0,771,412,0.53,358,0.46
#8202G8,Rodrick,9,Arena 8,0,2303,2491,0,0,2778,2.1839622641509435,,0,1272,607,0.48,579,0.46
#QJ2UJ,∆Sykex∆,8,Arena 7,0,2069,2118,0,0,1664,3.237354085603113,member,0,514,207,0.4,181,0.35
#JRG8JPC0Y,brayan,5,Arena 3,0,772,832,0,0,21,0.24705882352941178,,0,85,41,0.48,43,0.51
#G0QGCQ9,DEUS,9,Arena 8,0,2338,2387,0,0,6515,8.8881309686221,member,0,733,300,0.41,269,0.37
#CCQUV8JQG,вика,2,Arena 1,51,77,86,0,0,0,0.0,,0,9,3,0.33,6,0.67
#VUVCR,ZioIko,10,Arena 11,0,3669,3991,0,0,25268,6.836580086580087,,0,3696,1520,0.41,1297,0.35
#LL998QPQG,Karol,7,Arena 8,0,2300,2349,0,0,54,0.31952662721893493,,0,169,95,0.56,73,0.43
#9G89PJ,cyman,6,Arena 5,0,1406,1406,0,0,18,0.08256880733944955,,0,218,115,0.53,82,0.38
#V2UL8,Igor,10,Arena 12,0,3641,3763,0,0,9269,2.135222299009445,,610,4341,2010,0.46,1924,0.44
#2Y992YV,Joel,6,Arena 6,1065,1835,1976,0,0,5,0.026595744680851064,,0,188,104,0.55,63,0.34
#CLCJGV9L,danny,4,Arena 3,0,635,660,0,0,0,0.0,,0,63,27,0.43,33,0.52
#Y0PGCJ,ninja,11,Arena 15,0,4088,4130,0,0,19418,6.944921316165951,,23585,2796,1095,0.39,902,0.32
#QCJLR9,($Michawolf$),38,Arena 15,123834,5222,5444,0,0,45876,5.345607084595665,,0,8582,2618,0.31,2814,0.33
#L9UQJCU,ПИЛА,10,Arena 9,0,2891,3295,0,0,9291,3.625048770971518,,4040,2563,709,0.28,730,0.28
#VVPLLC,Lukass,50,Arena 20,409893,7622,7711,209,210,52400,6.090190609019061,member,45518,8604,3937,0.46,4105,0.48
#QCUQG08J0,Gian,4,Arena 3,0,953,973,0,0,0,0.0,,0,65,41,0.63,17,0.26
#JYQJC8R0V,Marvin,6,Arena 5,0,1451,1570,0,0,44,0.26993865030674846,,0,163,76,0.47,86,0.53
#CPJLQL828,Ekovrag,7,Arena 4,2194,1000,1054,0,0,0,0.0,member,0,98,105,1.07,24,0.24
#9C0LLVQLJ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#8GVY8,《~CJIABA~》,35,Arena 16,89278,5733,5733,0,0,33139,4.715952753664437,,19910,7027,3037,0.43,2879,0.41
#9V22UQQLQ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JUJ8Q,Māţhəůš PTF,9,Arena 11,0,3467,3467,0,0,3256,1.2208473940757405,,0,2667,824,0.31,680,0.25
#C8YJL8G82,cebollas,1,Arena 1,18,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#89JV9U2,Ronde16,38,Arena 18,134399,6909,6915,0,0,36627,4.596762048192771,,54850,7968,3608,0.45,3251,0.41
#JLGY09VUC,varun,8,Arena 9,0,2760,2817,0,0,120,0.3448275862068966,,0,348,192,0.55,155,0.45
#R8JPQCCYQ,hugo,2,Arena 1,0,51,78,0,0,0,0.0,,0,24,5,0.21,18,0.75
#U9CLGJ0C,DaMiAnO025,27,Arena 12,24513,3940,4149,0,0,4721,2.0870910698496905,leader,0,2262,900,0.4,1073,0.47
#RUUR2R0L,fatih,5,Arena 3,0,884,928,0,0,33,0.15714285714285714,member,0,210,82,0.39,115,0.55
#YP0JV9,.DJ.,39,Arena 15,145883,5254,5508,0,0,29332,2.3286757700857414,,180566,12596,4472,0.36,3555,0.28
#R2YL00YYG,bogdan,8,Arena 11,0,3311,3311,0,0,93,0.372,,0,250,151,0.6,98,0.39
#PQYRQVGJU,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#PGYQGCC,batbat,11,Arena 15,55304,5229,5403,0,0,26082,3.4527402700555996,,0,7554,3189,0.42,2967,0.39
#QY9R822QY,lusvin,1,Arena 1,0,30,30,0,0,0,0.0,,0,1,1,1.0,0,0.0
#RPJCP8G98,FELIPE,8,Arena 10,0,3059,3149,0,0,105,0.30791788856304986,,0,341,174,0.51,166,0.49
#LVP8JJ,LilSlow,54,Arena 21,766939,8108,8190,52,40,45226,6.260520487264674,elder,240,7224,2749,0.38,2392,0.33
#YQC8UUL0,Jordan 3462,4,Arena 2,0,383,424,0,0,0,0.0,member,0,91,25,0.27,61,0.67
#J0LR0U,BigBrick100,23,Arena 9,11504,2632,2739,0,0,1736,1.1906721536351166,leader,0,1458,627,0.43,588,0.4
#QR2L0,55feeeeelix,40,Arena 18,170785,6651,6770,0,0,11184,3.0,member,1592,3728,1781,0.48,1258,0.34
#GQ888YUGP,Erika,7,Arena 7,0,2006,2066,0,0,59,0.2489451476793249,,0,237,94,0.4,142,0.6
#QGLLGV,Sajjad,35,Arena 15,96938,5067,5135,0,0,37246,6.394163090128755,,1487,5825,2553,0.44,2299,0.39
#Q99RC98JY,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#J9RP8C8P0,Erika,9,Arena 10,0,3043,3143,0,0,246,0.30711610486891383,,0,801,361,0.45,439,0.55
#9JG8JRLU8,お疲れ,2,Arena 1,0,119,119,0,0,0,0.0,,0,10,4,0.4,0,0.0
#2LVVY,ApfelHD,33,Arena 15,65993,5225,5320,0,0,16703,6.107129798903108,coLeader,1400,2735,1116,0.41,938,0.34
#RC8LQV,Silver 79,42,Arena 18,227817,6851,6851,0,0,89491,6.07748726655348,member,42160,14725,7315,0.5,6863,0.47
#JVGPCY0VY,rian,9,Arena 11,0,3516,3520,0,0,294,0.36795994993742176,,0,799,405,0.51,393,0.49
#99VVQ,valtsu,9,Arena 9,13491,2931,3025,0,0,2272,1.3102652825836216,member,0,1734,771,0.44,809,0.47
#G82Q0,Zenith,9,Arena 5,0,1426,1719,0,0,3430,5.622950819672131,,0,610,198,0.32,234,0.38
#G8C99098U,sergio,7,Arena 6,0,1610,1951,0,0,45,0.35714285714285715,,0,126,73,0.58,52,0.41
#9CR2QCQJ,LostBoy,6,Arena 5,1156,1414,1591,0,0,0,0.0,,0,181,99,0.55,78,0.43
#8RYL9CG2,King.Deni,9,Arena 8,12981,2359,2519,0,0,4382,4.5981112277019935,member,50,953,438,0.46,400,0.42
#PV989,JC,33,Arena 14,70415,4663,4884,0,0,10157,3.1800250469630558,,51080,3194,1099,0.34,1195,0.37
#RCQ2928JU,Коля,7,Arena 8,0,2300,2334,0,0,75,0.23219814241486067,,0,323,75,0.23,247,0.76
#CUY2PGQUC,Etelstan2705,4,Arena 1,171,30,30,0,0,0,0.0,,0,1,1,1.0,0,0.0
#YCJUQLLL9,gino,6,Arena 4,0,1001,1075,0,0,39,0.35135135135135137,,0,111,77,0.69,32,0.29
#JQJUC,ramzi,6,Arena 5,0,1636,1760,0,0,233,0.9209486166007905,,0,253,133,0.53,98,0.39
#QRJ2C0800,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#9JL2C,OKTORINO,34,Arena 15,83969,5432,5432,0,0,38691,8.526002644336712,,38057,4538,1736,0.38,1296,0.29
#8P0RU9CL,FrozMc,28,Arena 10,28729,3218,3247,0,0,12468,7.395017793594306,,0,1686,601,0.36,605,0.36
#2JQYJQQ,jaysocrazy,45,Arena 13,287816,4386,5767,0,0,61218,2.898030676008332,,270991,21124,7501,0.36,6960,0.33
#LY082URPR,kiki,8,Arena 11,0,3373,3422,0,0,102,0.3090909090909091,,0,330,164,0.5,165,0.5
#VCGJCP,Муслим,8,Arena 8,0,2267,2454,0,0,1551,1.5989690721649485,leader,0,970,440,0.45,437,0.45
#LGVRGPYP,Cioby,13,Arena 12,0,4111,5973,0,0,136523,6.438852992501062,,414592,21203,9279,0.44,8861,0.42
#JY289JPPG,kunal,6,Arena 5,0,1363,1455,0,0,30,0.32608695652173914,,0,92,57,0.62,34,0.37
#GYPRR9Y2Q,Jose,7,Arena 7,0,2163,2283,0,0,54,0.32727272727272727,,0,165,93,0.56,71,0.43
#P990LGL2,cratros120,6,Arena 6,0,1851,1928,0,0,360,1.5384615384615385,member,0,234,125,0.53,85,0.36
#PCPGUG008,Expr,1,Arena 1,0,0,0,0,0,0,0.0,leader,0,1,0,0.0,1,1.0
#2CJGQ,galih,8,Arena 12,0,3698,3698,0,0,1448,1.180114099429503,member,0,1227,465,0.38,420,0.34
#QCRYYU8GR,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#UQYRY,cikal,11,Arena 12,0,3911,4229,0,0,37781,8.893832391713747,,12068,4248,1845,0.43,1732,0.41
#C0V0CY0C8,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#UJR08GV0V,JULPOE,3,Arena 2,147,400,400,0,0,0,0.0,,0,15,14,0.93,1,0.07
#Y9GJ909Y8,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#82YPYURQ,TTV Masasaur,41,Arena 17,200805,6351,6380,0,0,31042,6.593457943925234,,22142,4708,1918,0.41,1495,0.32
#CRLQ8G,nomadz,11,Arena 12,0,3873,4091,0,0,31964,7.801806199658286,,3895,4097,1494,0.36,1359,0.33
#C0RGVQCRY,dario,5,Arena 3,0,1000,1024,0,0,27,0.375,,0,72,53,0.74,18,0.25
#Y09Q20YQ2,bogdan,5,Arena 3,0,520,964,0,0,18,0.3103448275862069,,0,58,37,0.64,19,0.33
#RYGVV,isaac_br_pro,11,Arena 17,0,4927,5319,0,0,27297,4.8866809881847475,,24991,5586,2145,0.38,1999,0.36
#982UYYYRG,Approx,7,Arena 6,0,1748,2046,0,0,0,0.0,member,0,1359,449,0.33,571,0.42
#V8RYGU98G,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JV0LURLGR,john,7,Arena 6,0,1764,1824,0,0,113,0.275609756097561,,0,410,148,0.36,261,0.64
#J2L2J,Ryan R.,23,Arena 9,11858,2686,2944,0,0,2496,2.5085427135678393,member,0,995,451,0.45,489,0.49
#9GQRGY9,fg,6,Arena 3,0,815,935,0,0,241,2.2110091743119265,member,0,109,50,0.46,47,0.43
#YR0YL,delta,12,Arena 18,0,5061,5812,0,0,60259,3.5245364683862666,,5360,17097,7719,0.45,7182,0.42
#CLL2UYYJ8,kiki,3,Arena 1,0,242,281,0,0,3,0.08823529411764706,,0,34,13,0.38,20,0.59
#CVY0VLYQY,adriana,7,Arena 6,0,1761,1883,0,0,75,0.3424657534246575,,0,219,119,0.54,99,0.45
#9Y0V0PU99,Lelê,2,Arena 1,0,30,30,0,0,0,0.0,,0,5,1,0.2,2,0.4
#JVJYRC,BARIS,10,Arena 12,0,3712,3736,0,0,14342,2.9174125305126117,leader,9050,4916,1761,0.36,1789,0.36
#P0L9Q,noah,4,Arena 2,0,445,456,0,0,21,0.2413793103448276,member,0,87,24,0.28,59,0.68
#JVJ2RY,madpardy,10,Arena 10,0,3228,3281,0,0,18085,6.447415329768271,member,0,2805,1283,0.46,1204,0.43
#LVRGV9RQY,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#QRRY0,connor mitchell,2,Arena 1,0,0,0,0,0,0,0.0,,0,2,0,0.0,2,1.0
#P0R2YG,YT elebry,11,Arena 13,69121,4215,4438,0,0,42551,16.518245341614907,coLeader,19364,2576,920,0.36,785,0.3
#GL9PQQ,Hello Yes Sir,7,Arena 6,0,1653,1723,0,0,395,0.7884231536926147,,0,501,235,0.47,232,0.46
#9LLCPYLRP,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#92CRUC9U,diyar al mzury,9,Arena 9,0,2773,2773,0,0,4044,2.570883661792753,,0,1573,426,0.27,296,0.19
#V8V9UGCLQ,The,5,Arena 2,243,410,424,0,0,0,0.0,,0,15,14,0.93,1,0.07
#UUCLC8U,Daddy_Roman,36,Arena 17,103086,6317,6351,0,0,6403,2.009730069052103,member,0,3186,1175,0.37,1124,0.35
#URJ8U,ceifador,34,Arena 15,81160,5258,5327,30,40,15739,2.5629376323074418,member,13640,6141,2052,0.33,2430,0.4
#CP08LGG92,aidan,7,Arena 6,0,1743,1804,0,0,54,0.32926829268292684,,0,164,93,0.57,70,0.43
#8LJCRGGR,アストリア,55,Arena 21,928483,8069,8231,0,0,190025,3.640116468402199,,30182,52203,13171,0.25,11363,0.22
#PRYQ09,Aizen Sõsuke,10,Arena 9,21715,2657,2750,0,0,6807,3.657710908113917,member,180,1861,817,0.44,763,0.41
#892Y20GY,physicho0,7,Arena 5,0,1593,2127,0,0,332,0.33434038267875127,member,0,993,423,0.43,391,0.39
#9J2CVJ2QR,jose davib,1,Arena 1,0,0,0,0,0,0,0.0,,0,2,0,0.0,0,0.0
#P89RJ0UUV,vini,2,Arena 1,0,58,60,0,0,0,0.0,,0,10,2,0.2,2,0.2
#J098QR888,wiktor,8,Arena 8,0,2452,2544,0,0,114,0.3619047619047619,,0,315,179,0.57,135,0.43
#RQPRLU200,Fox,8,Arena 10,0,3067,3127,0,0,96,0.31893687707641194,,0,301,155,0.51,145,0.48
#9RGUJPYUP,명허니,8,Arena 7,0,2045,2090,0,0,10,0.011481056257175661,leader,0,871,285,0.33,121,0.14
#QVPVU2J2U,rafael,8,Arena 9,0,2600,2646,0,0,99,0.38223938223938225,,0,259,159,0.61,99,0.38
#2208YV8, N.Teko,10,Arena 15,32416,5108,5353,0,0,4108,1.6059421422986708,,25551,2558,1138,0.44,1080,0.42
#L99CGYU0Y,milena,9,Arena 9,0,2600,2685,0,0,198,0.2986425339366516,,0,663,294,0.44,368,0.56
#2LPV08,the2PrOpHeT,9,Arena 11,14541,3416,3773,0,0,3771,2.515677118078719,,3359,1499,723,0.48,653,0.44
#UJLUG9,Joker xD,10,Arena 9,0,2863,3019,0,0,15483,4.371259175607002,,0,3542,1578,0.45,1511,0.43
#Y2UCRY89C,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#VPVQL,guilherme pika,10,Arena 13,29854,4433,5012,0,0,2637,0.8787070976341219,,25960,3001,1184,0.39,1100,0.37
#ULV9CGL,Diana0,45,Arena 14,289860,4922,5232,0,0,159671,9.272415795586527,,158415,17220,8088,0.47,7085,0.41
#JGQU8LLVL,ilham,6,Arena 4,0,1000,1043,0,0,42,0.23204419889502761,,0,181,69,0.38,111,0.61
#RQQ9V8J,미쥬얼,10,Arena 12,0,3684,3792,0,0,12572,4.842835130970724,coLeader,10495,2596,928,0.36,729,0.28
#JUUGQPV,Colombiche,28,Arena 12,32118,4123,4123,0,0,9175,3.5493230174081236,,5650,2585,542,0.21,385,0.15
#G8JCG2UJY,Alessio,5,Arena 3,0,871,952,0,0,17,0.21518987341772153,,0,79,39,0.49,39,0.49
#RL99VGJR0,Fer,5,Arena 3,0,682,712,0,0,21,0.28378378378378377,,0,74,39,0.53,34,0.46
#9JQ9RLCL0,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#V2R9U0JLC,alejomart7272,3,Arena 1,80,273,273,0,0,0,0.0,leader,0,9,9,1.0,0,0.0
#LYRP20GCP,memo,8,Arena 11,0,3368,3416,0,0,96,0.38247011952191234,,0,251,156,0.62,94,0.37
#YY2VVPRQ0,noah,8,Arena 8,0,2300,2330,0,0,78,0.40414507772020725,,0,193,131,0.68,61,0.32
#VC0YR,ВЛАД,43,Arena 17,241885,6032,6032,0,0,81772,7.052958426772468,,44697,11594,3518,0.3,2665,0.23
#LUCQQLU9R,morgan,4,Arena 2,0,332,363,0,0,9,0.1956521739130435,,0,46,22,0.48,23,0.5
#G88RCG,Killer Leafar,12,Arena 15,0,5112,5667,0,0,54919,3.5645485818134612,member,116124,15407,6514,0.42,6168,0.4
#9PVRRVR2U,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#Q2RYJY,im really pro,4,Arena 2,0,395,454,0,0,1,0.02040816326530612,,0,49,19,0.39,28,0.57
#YYQ0CJV,@nvesh,10,Arena 11,0,3678,3681,0,0,23393,7.4334286622179855,,0,3147,1220,0.39,1136,0.36
#92JRG,rondex,6,Arena 4,0,1115,1195,0,0,186,0.4295612009237875,leader,0,433,202,0.47,199,0.46
#P0G0P9PUU,Fix11,3,Arena 1,0,286,332,0,0,10,0.3225806451612903,member,0,31,14,0.45,14,0.45
#P800RV8U,marta,34,Arena 15,76267,5330,5449,0,0,13225,1.833749306711037,leader,26670,7212,3026,0.42,3139,0.44
